id,user_id,emotion,confidence,timestamp
3671,user49,surprised,0.92,2025-09-12 19:06:19
3037,user16,angry,0.89,2025-09-12 19:07:37
3482,user34,sad,0.8,2025-09-12 19:08:32
4097,user10,sad,0.81,2025-09-12 19:08:33
4542,user1,happy,0.89,2025-09-12 19:08:35
3585,user40,angry,0.86,2025-09-12 19:09:06
3881,user5,sad,0.88,2025-09-12 19:11:04
3876,user11,sad,0.71,2025-09-12 19:11:30
4525,user31,sad,0.74,2025-09-12 19:11:37
4180,user1,sad,0.79,2025-09-12 19:11:52
5089,user47,surprised,0.81,2025-09-12 19:11:54
5143,user17,sad,0.8,2025-09-12 19:12:20
4900,user28,surprised,0.89,2025-09-12 19:12:54
4995,user15,surprised,0.83,2025-09-12 19:13:20
4241,user6,sad,0.84,2025-09-12 19:13:29
4040,user5,surprised,0.89,2025-09-12 19:15:05
3350,user4,fear,0.69,2025-09-12 19:16:22
4221,user38,surprised,0.85,2025-09-12 19:16:49
5086,user14,sad,0.82,2025-09-12 19:20:41
3706,user15,angry,0.81,2025-09-12 19:20:42
3716,user17,surprised,0.85,2025-09-12 19:21:38
3099,user14,angry,0.81,2025-09-12 19:22:25
3196,user5,fear,0.68,2025-09-12 19:22:29
3378,user6,fear,0.62,2025-09-12 19:24:53
4402,user40,surprised,0.94,2025-09-12 19:25:01
3379,user29,sad,0.76,2025-09-12 19:28:09
3028,user35,fear,0.65,2025-09-12 19:29:15
3856,user4,sad,0.86,2025-09-12 19:29:52
3880,user44,sad,0.73,2025-09-12 19:30:30
3170,user28,fear,0.63,2025-09-12 19:31:09
4962,user17,angry,0.77,2025-09-12 19:31:14
4173,user28,surprised,0.89,2025-09-12 19:31:15
3642,user35,fear,0.79,2025-09-12 19:31:23
4314,user30,surprised,0.8,2025-09-12 19:32:08
3098,user46,angry,0.83,2025-09-12 19:32:09
3164,user4,angry,0.77,2025-09-12 19:33:33
3040,user46,fear,0.61,2025-09-12 19:34:02
3750,user11,sad,0.88,2025-09-12 19:34:55
4333,user21,fear,0.73,2025-09-12 19:35:12
4381,user46,surprised,0.89,2025-09-12 19:35:22
3342,user30,angry,0.78,2025-09-12 19:36:09
4799,user20,fear,0.78,2025-09-12 19:37:04
4649,user38,sad,0.85,2025-09-12 19:37:26
3850,user34,sad,0.72,2025-09-12 19:38:31
4643,user48,happy,0.94,2025-09-12 19:39:26
3318,user11,surprised,0.92,2025-09-12 19:39:49
4964,user48,angry,0.78,2025-09-12 19:40:59
3015,user5,sad,0.72,2025-09-12 19:41:11
4685,user22,sad,0.8,2025-09-12 19:41:53
3087,user22,fear,0.7,2025-09-12 19:41:54
3124,user3,fear,0.78,2025-09-12 19:41:55
3023,user3,surprised,0.81,2025-09-12 19:42:32
4257,user39,sad,0.78,2025-09-12 19:43:45
3834,user2,sad,0.88,2025-09-12 19:44:46
4200,user46,happy,0.88,2025-09-12 19:45:07
3228,user11,surprised,0.89,2025-09-12 19:45:30
4370,user5,sad,0.8,2025-09-12 19:45:43
3464,user47,sad,0.73,2025-09-12 19:46:02
3307,user25,surprised,0.86,2025-09-12 19:46:18
4027,user12,sad,0.88,2025-09-12 19:47:30
4246,user39,angry,0.87,2025-09-12 19:48:14
4147,user28,surprised,0.88,2025-09-12 19:48:30
3840,user33,sad,0.72,2025-09-12 19:49:53
4058,user47,fear,0.7,2025-09-12 19:50:34
4224,user17,happy,0.91,2025-09-12 19:50:49
4839,user47,surprised,0.91,2025-09-12 19:51:51
4264,user22,sad,0.83,2025-09-12 19:52:04
4102,user37,surprised,0.91,2025-09-12 19:52:24
4537,user24,happy,0.9,2025-09-12 19:54:06
4694,user37,sad,0.74,2025-09-12 19:54:21
4133,user36,surprised,0.86,2025-09-12 19:54:32
3155,user41,sad,0.85,2025-09-12 19:55:11
3133,user43,angry,0.86,2025-09-12 19:56:11
3114,user48,sad,0.7,2025-09-12 19:57:15
4401,user13,happy,0.89,2025-09-12 19:57:50
4033,user5,angry,0.77,2025-09-12 19:59:07
3948,user48,happy,0.86,2025-09-12 20:00:24
4088,user38,sad,0.88,2025-09-12 20:02:31
3009,user41,angry,0.88,2025-09-12 20:02:54
3247,user36,surprised,0.87,2025-09-12 20:03:09
4887,user5,fear,0.63,2025-09-12 20:04:15
4057,user10,surprised,0.8,2025-09-12 20:05:40
3181,user28,surprised,0.93,2025-09-12 20:05:41
3523,user37,sad,0.73,2025-09-12 20:06:08
4768,user31,sad,0.8,2025-09-12 20:07:09
4188,user32,fear,0.73,2025-09-12 20:07:45
5013,user34,happy,0.88,2025-09-12 20:07:49
4317,user40,fear,0.64,2025-09-12 20:08:34
4155,user7,sad,0.82,2025-09-12 20:08:39
4026,user14,sad,0.85,2025-09-12 20:09:05
4492,user15,sad,0.86,2025-09-12 20:10:35
5007,user10,surprised,0.87,2025-09-12 20:10:57
4983,user34,sad,0.77,2025-09-12 20:12:03
4628,user8,sad,0.7,2025-09-12 20:12:04
4889,user35,sad,0.85,2025-09-12 20:12:13
3324,user18,angry,0.77,2025-09-12 20:12:15
5073,user36,sad,0.75,2025-09-12 20:12:21
3900,user43,sad,0.8,2025-09-12 20:12:28
4855,user31,fear,0.61,2025-09-12 20:14:59
3854,user31,surprised,0.81,2025-09-12 20:15:17
3126,user36,sad,0.83,2025-09-12 20:16:04
3346,user14,surprised,0.94,2025-09-12 20:16:44
4289,user20,surprised,0.9,2025-09-12 20:17:15
5152,user13,happy,0.94,2025-09-12 20:17:39
5157,user4,angry,0.78,2025-09-12 20:18:22
4190,user33,sad,0.77,2025-09-12 20:19:31
3502,user17,sad,0.88,2025-09-12 20:20:01
4836,user6,sad,0.75,2025-09-12 20:21:50
4016,user29,angry,0.85,2025-09-12 20:24:31
4124,user1,sad,0.82,2025-09-12 20:24:51
3647,user23,sad,0.76,2025-09-12 20:25:02
4015,user6,surprised,0.88,2025-09-12 20:27:44
4291,user33,sad,0.88,2025-09-12 20:27:51
3185,user43,surprised,0.85,2025-09-12 20:27:58
3757,user2,sad,0.83,2025-09-12 20:28:24
4411,user16,sad,0.83,2025-09-12 20:28:41
4557,user18,angry,0.84,2025-09-12 20:29:17
5071,user21,angry,0.86,2025-09-12 20:29:19
3150,user16,surprised,0.86,2025-09-12 20:30:04
3516,user17,happy,0.92,2025-09-12 20:30:26
4850,user7,sad,0.8,2025-09-12 20:30:58
3165,user47,sad,0.86,2025-09-12 20:31:07
3972,user29,surprised,0.89,2025-09-12 20:31:09
4408,user15,happy,0.88,2025-09-12 20:32:25
4409,user28,sad,0.83,2025-09-12 20:34:17
5033,user6,sad,0.82,2025-09-12 20:34:34
4546,user41,sad,0.79,2025-09-12 20:34:35
3020,user18,surprised,0.94,2025-09-12 20:34:51
4621,user7,sad,0.82,2025-09-12 20:35:12
4899,user40,fear,0.72,2025-09-12 20:35:30
4251,user6,sad,0.77,2025-09-12 20:35:54
5098,user26,fear,0.67,2025-09-12 20:36:24
4999,user33,surprised,0.9,2025-09-12 20:36:32
4259,user45,fear,0.61,2025-09-12 20:37:42
3988,user40,surprised,0.86,2025-09-12 20:38:18
3508,user1,sad,0.83,2025-09-12 20:38:55
3848,user22,angry,0.77,2025-09-12 20:38:59
3637,user23,angry,0.78,2025-09-12 20:39:39
4369,user50,sad,0.87,2025-09-12 20:39:54
3275,user42,sad,0.83,2025-09-12 20:40:46
3813,user44,sad,0.78,2025-09-12 20:43:11
4787,user25,sad,0.87,2025-09-12 20:43:34
4254,user34,sad,0.76,2025-09-12 20:44:00
4446,user22,sad,0.86,2025-09-12 20:44:08
4752,user25,sad,0.72,2025-09-12 20:44:18
3072,user9,sad,0.8,2025-09-12 20:44:30
3539,user39,fear,0.62,2025-09-12 20:44:47
4423,user33,angry,0.89,2025-09-12 20:46:42
3230,user23,sad,0.84,2025-09-12 20:46:50
5035,user38,surprised,0.86,2025-09-12 20:46:51
4471,user3,surprised,0.9,2025-09-12 20:47:09
3530,user31,angry,0.84,2025-09-12 20:48:06
4960,user11,sad,0.79,2025-09-12 20:49:35
4520,user48,surprised,0.9,2025-09-12 20:49:40
3002,user29,sad,0.86,2025-09-12 20:50:14
4284,user29,sad,0.81,2025-09-12 20:51:03
4166,user12,sad,0.75,2025-09-12 20:51:15
3627,user47,happy,0.85,2025-09-12 20:51:32
5096,user17,fear,0.76,2025-09-12 20:51:41
4269,user11,sad,0.73,2025-09-12 20:52:26
3852,user7,surprised,0.8,2025-09-12 20:53:34
4064,user31,surprised,0.86,2025-09-12 20:53:52
4131,user27,happy,0.86,2025-09-12 20:54:00
5053,user6,fear,0.61,2025-09-12 20:54:03
3082,user6,fear,0.63,2025-09-12 20:54:08
3127,user9,sad,0.72,2025-09-12 20:54:45
4077,user2,surprised,0.88,2025-09-12 20:54:54
3059,user14,fear,0.65,2025-09-12 20:55:09
4013,user2,surprised,0.92,2025-09-12 20:55:43
4796,user45,fear,0.61,2025-09-12 20:56:58
4267,user42,sad,0.84,2025-09-12 20:57:18
3199,user40,surprised,0.93,2025-09-12 20:58:22
3394,user3,surprised,0.89,2025-09-12 20:58:24
3557,user30,fear,0.74,2025-09-12 20:58:53
3641,user7,sad,0.71,2025-09-12 20:59:54
4529,user44,surprised,0.88,2025-09-12 21:01:20
3617,user26,happy,0.87,2025-09-12 21:02:53
4760,user47,sad,0.76,2025-09-12 21:04:24
3925,user37,happy,0.92,2025-09-12 21:05:35
5047,user33,angry,0.78,2025-09-12 21:06:16
3675,user5,sad,0.86,2025-09-12 21:06:27
4767,user2,sad,0.76,2025-09-12 21:07:28
4059,user5,surprised,0.82,2025-09-12 21:07:52
4521,user36,sad,0.71,2025-09-12 21:08:46
5111,user40,sad,0.81,2025-09-12 21:09:45
4004,user22,surprised,0.86,2025-09-12 21:09:55
3636,user33,surprised,0.83,2025-09-12 21:11:07
3306,user42,sad,0.84,2025-09-12 21:11:14
4375,user19,sad,0.8,2025-09-12 21:11:36
3123,user25,angry,0.89,2025-09-12 21:11:49
3115,user41,angry,0.76,2025-09-12 21:12:17
5129,user9,sad,0.84,2025-09-12 21:12:31
3954,user15,happy,0.87,2025-09-12 21:13:04
3517,user49,surprised,0.92,2025-09-12 21:13:39
4574,user5,sad,0.72,2025-09-12 21:13:52
3700,user43,surprised,0.84,2025-09-12 21:14:42
3799,user22,surprised,0.86,2025-09-12 21:15:09
4319,user43,surprised,0.92,2025-09-12 21:15:25
3349,user10,fear,0.71,2025-09-12 21:15:35
3280,user34,happy,0.96,2025-09-12 21:15:39
3437,user45,angry,0.82,2025-09-12 21:16:42
3244,user14,angry,0.84,2025-09-12 21:16:50
3786,user36,surprised,0.93,2025-09-12 21:17:30
4771,user21,surprised,0.9,2025-09-12 21:18:13
4946,user9,sad,0.77,2025-09-12 21:18:36
3430,user20,angry,0.87,2025-09-12 21:20:22
3513,user18,angry,0.81,2025-09-12 21:20:31
3701,user11,happy,0.87,2025-09-12 21:21:06
4236,user9,sad,0.77,2025-09-12 21:21:53
4690,user34,fear,0.63,2025-09-12 21:23:01
4053,user32,sad,0.73,2025-09-12 21:23:17
4163,user47,angry,0.83,2025-09-12 21:23:24
4656,user48,sad,0.77,2025-09-12 21:24:31
3233,user13,surprised,0.86,2025-09-12 21:25:06
3386,user3,happy,0.92,2025-09-12 21:25:10
3475,user1,happy,0.86,2025-09-12 21:28:29
3044,user24,sad,0.74,2025-09-12 21:29:50
4044,user8,angry,0.82,2025-09-12 21:30:14
4518,user42,surprised,0.95,2025-09-12 21:30:16
4043,user46,sad,0.87,2025-09-12 21:30:25
3089,user15,angry,0.76,2025-09-12 21:30:31
3827,user16,fear,0.77,2025-09-12 21:31:53
3722,user9,fear,0.72,2025-09-12 21:33:17
3489,user25,surprised,0.94,2025-09-12 21:33:17
3380,user27,sad,0.71,2025-09-12 21:33:20
3270,user29,sad,0.78,2025-09-12 21:34:14
4261,user43,sad,0.78,2025-09-12 21:34:17
3849,user23,sad,0.85,2025-09-12 21:36:25
3560,user25,angry,0.77,2025-09-12 21:36:32
4919,user40,angry,0.86,2025-09-12 21:37:38
3075,user36,surprised,0.93,2025-09-12 21:38:37
3957,user17,surprised,0.93,2025-09-12 21:39:15
4266,user43,happy,0.85,2025-09-12 21:39:25
4041,user47,angry,0.86,2025-09-12 21:39:46
4852,user5,surprised,0.8,2025-09-12 21:40:03
4635,user44,surprised,0.9,2025-09-12 21:41:06
3921,user46,angry,0.76,2025-09-12 21:41:08
3193,user28,sad,0.72,2025-09-12 21:41:43
3239,user49,sad,0.72,2025-09-12 21:41:48
4146,user11,sad,0.72,2025-09-12 21:41:48
4704,user31,sad,0.79,2025-09-12 21:41:59
3991,user43,sad,0.79,2025-09-12 21:42:54
5147,user5,surprised,0.92,2025-09-12 21:44:27
4583,user45,happy,0.9,2025-09-12 21:45:47
3288,user30,surprised,0.9,2025-09-12 21:46:02
3773,user13,sad,0.81,2025-09-12 21:46:05
3833,user41,happy,0.85,2025-09-12 21:46:30
4154,user49,sad,0.85,2025-09-12 21:47:11
3606,user38,sad,0.81,2025-09-12 21:47:36
4491,user27,sad,0.77,2025-09-12 21:47:38
3973,user28,surprised,0.85,2025-09-12 21:49:27
4681,user26,surprised,0.95,2025-09-12 21:49:29
3969,user24,sad,0.88,2025-09-12 21:49:50
3363,user11,angry,0.77,2025-09-12 21:50:27
3166,user18,sad,0.81,2025-09-12 21:50:38
3102,user33,happy,0.92,2025-09-12 21:50:50
3762,user19,sad,0.88,2025-09-12 21:51:45
3439,user37,happy,0.94,2025-09-12 21:52:59
4680,user11,sad,0.76,2025-09-12 21:53:09
3802,user29,fear,0.65,2025-09-12 21:53:54
4313,user48,sad,0.82,2025-09-12 21:54:58
4791,user43,surprised,0.87,2025-09-12 21:55:09
5057,user31,surprised,0.87,2025-09-12 21:55:15
3100,user3,sad,0.79,2025-09-12 21:56:01
3458,user29,fear,0.66,2025-09-12 21:56:44
4536,user17,sad,0.74,2025-09-12 21:56:51
3903,user43,sad,0.79,2025-09-12 21:57:12
4692,user42,surprised,0.94,2025-09-12 21:57:22
4223,user19,fear,0.77,2025-09-12 21:59:05
4417,user33,sad,0.88,2025-09-12 21:59:12
3883,user6,surprised,0.94,2025-09-12 21:59:57
3301,user25,fear,0.61,2025-09-12 22:02:00
3901,user13,surprised,0.82,2025-09-12 22:02:19
4871,user32,surprised,0.93,2025-09-12 22:04:02
4012,user41,fear,0.66,2025-09-12 22:04:27
4008,user32,surprised,0.87,2025-09-12 22:04:55
3892,user15,surprised,0.88,2025-09-12 22:05:24
3341,user8,sad,0.7,2025-09-12 22:05:53
4950,user4,surprised,0.9,2025-09-12 22:06:09
4580,user16,sad,0.79,2025-09-12 22:06:14
4207,user4,surprised,0.83,2025-09-12 22:07:44
4632,user21,fear,0.73,2025-09-12 22:07:57
3644,user40,angry,0.81,2025-09-12 22:08:02
3135,user23,sad,0.72,2025-09-12 22:08:40
4803,user5,angry,0.76,2025-09-12 22:09:17
3182,user18,happy,0.89,2025-09-12 22:10:13
4338,user36,sad,0.83,2025-09-12 22:10:55
4667,user36,sad,0.7,2025-09-12 22:11:01
4696,user49,sad,0.78,2025-09-12 22:11:55
3510,user4,angry,0.82,2025-09-12 22:12:12
4197,user40,surprised,0.85,2025-09-12 22:18:42
3487,user19,happy,0.87,2025-09-12 22:18:48
3740,user10,surprised,0.95,2025-09-12 22:19:07
3152,user38,angry,0.83,2025-09-12 22:19:11
3897,user37,angry,0.89,2025-09-12 22:19:12
4497,user14,angry,0.87,2025-09-12 22:19:32
4600,user16,happy,0.88,2025-09-12 22:20:31
3162,user20,surprised,0.87,2025-09-12 22:21:07
4603,user17,angry,0.83,2025-09-12 22:21:22
4880,user48,surprised,0.93,2025-09-12 22:21:36
3738,user35,sad,0.73,2025-09-12 22:23:40
3445,user19,happy,0.92,2025-09-12 22:23:42
4660,user5,sad,0.74,2025-09-12 22:24:49
3491,user49,sad,0.78,2025-09-12 22:26:06
4976,user4,sad,0.8,2025-09-12 22:26:08
4179,user15,surprised,0.83,2025-09-12 22:27:37
4626,user38,surprised,0.81,2025-09-12 22:27:42
5031,user42,happy,0.96,2025-09-12 22:27:51
3277,user14,surprised,0.83,2025-09-12 22:28:31
3678,user26,angry,0.79,2025-09-12 22:29:04
3414,user42,sad,0.76,2025-09-12 22:29:28
5010,user31,sad,0.83,2025-09-12 22:30:26
4238,user24,surprised,0.87,2025-09-12 22:30:52
3620,user37,sad,0.85,2025-09-12 22:30:57
3396,user27,surprised,0.8,2025-09-12 22:34:22
3240,user25,sad,0.79,2025-09-12 22:34:45
3315,user42,surprised,0.8,2025-09-12 22:36:09
3088,user14,surprised,0.82,2025-09-12 22:36:10
3934,user45,sad,0.75,2025-09-12 22:36:14
4458,user23,fear,0.71,2025-09-12 22:36:14
3924,user46,sad,0.83,2025-09-12 22:38:30
3058,user40,surprised,0.84,2025-09-12 22:38:33
3832,user7,angry,0.86,2025-09-12 22:39:41
3695,user33,surprised,0.85,2025-09-12 22:39:51
3690,user42,surprised,0.9,2025-09-12 22:40:26
4766,user25,angry,0.83,2025-09-12 22:41:02
4968,user6,sad,0.78,2025-09-12 22:41:12
4991,user3,angry,0.77,2025-09-12 22:41:18
4186,user2,sad,0.74,2025-09-12 22:42:00
4527,user25,surprised,0.91,2025-09-12 22:42:57
4619,user11,sad,0.79,2025-09-12 22:43:20
4618,user6,surprised,0.8,2025-09-12 22:44:13
3962,user24,angry,0.75,2025-09-12 22:44:20
4812,user1,happy,0.98,2025-09-12 22:45:24
4127,user2,sad,0.71,2025-09-12 22:46:07
3237,user25,sad,0.76,2025-09-12 22:46:41
3676,user45,sad,0.78,2025-09-12 22:46:54
4532,user28,sad,0.71,2025-09-12 22:47:24
3514,user21,angry,0.83,2025-09-12 22:47:48
4561,user6,sad,0.72,2025-09-12 22:48:58
4931,user42,angry,0.89,2025-09-12 22:49:36
3990,user45,surprised,0.88,2025-09-12 22:51:16
4612,user35,fear,0.7,2025-09-12 22:52:20
4816,user5,sad,0.84,2025-09-12 22:52:35
4422,user5,sad,0.8,2025-09-12 22:52:52
4639,user18,sad,0.7,2025-09-12 22:53:37
3770,user45,sad,0.87,2025-09-12 22:53:46
4119,user47,sad,0.7,2025-09-12 22:55:37
3361,user16,sad,0.87,2025-09-12 22:56:03
3917,user23,surprised,0.83,2025-09-12 22:56:53
4979,user41,surprised,0.94,2025-09-12 22:57:07
4032,user12,surprised,0.8,2025-09-12 22:57:11
4924,user6,fear,0.75,2025-09-12 22:57:58
4383,user33,happy,0.96,2025-09-12 22:58:28
4764,user9,sad,0.81,2025-09-12 22:59:02
3036,user23,surprised,0.95,2025-09-12 22:59:37
4389,user34,sad,0.81,2025-09-12 23:00:08
3444,user4,angry,0.9,2025-09-12 23:00:34
4181,user46,sad,0.83,2025-09-12 23:02:05
4718,user30,surprised,0.92,2025-09-12 23:02:05
4345,user39,happy,0.86,2025-09-12 23:03:00
3845,user16,fear,0.79,2025-09-12 23:04:48
3429,user15,surprised,0.8,2025-09-12 23:06:18
3866,user33,sad,0.7,2025-09-12 23:06:19
4193,user50,happy,0.96,2025-09-12 23:07:22
3295,user42,surprised,0.8,2025-09-12 23:08:21
3616,user18,sad,0.85,2025-09-12 23:09:09
3783,user6,sad,0.75,2025-09-12 23:11:58
4460,user12,happy,0.94,2025-09-12 23:12:21
4468,user26,sad,0.88,2025-09-12 23:12:25
4589,user2,surprised,0.82,2025-09-12 23:13:08
4263,user14,happy,0.86,2025-09-12 23:13:23
4556,user26,angry,0.84,2025-09-12 23:13:24
3889,user19,surprised,0.95,2025-09-12 23:13:35
3877,user1,happy,0.85,2025-09-12 23:14:18
4177,user49,sad,0.81,2025-09-12 23:14:49
3577,user32,sad,0.84,2025-09-12 23:16:30
4605,user13,sad,0.72,2025-09-12 23:18:36
3202,user45,happy,0.97,2025-09-12 23:20:21
3540,user30,sad,0.83,2025-09-12 23:20:33
3183,user19,angry,0.75,2025-09-12 23:21:20
5026,user26,angry,0.84,2025-09-12 23:21:29
4107,user2,angry,0.78,2025-09-12 23:22:27
3673,user19,sad,0.74,2025-09-12 23:23:33
4047,user44,sad,0.79,2025-09-12 23:24:04
4079,user48,angry,0.82,2025-09-12 23:24:12
4082,user50,surprised,0.92,2025-09-12 23:26:05
3004,user49,fear,0.71,2025-09-12 23:27:13
4382,user24,happy,0.9,2025-09-12 23:28:27
3905,user34,happy,0.93,2025-09-12 23:29:24
4772,user28,sad,0.83,2025-09-12 23:30:03
4669,user36,sad,0.71,2025-09-12 23:30:47
4280,user20,fear,0.64,2025-09-12 23:31:36
3167,user25,happy,0.92,2025-09-12 23:32:05
4340,user11,sad,0.79,2025-09-12 23:32:05
4192,user2,sad,0.86,2025-09-12 23:33:17
3271,user5,surprised,0.87,2025-09-12 23:34:37
3593,user24,sad,0.7,2025-09-12 23:35:09
3961,user13,surprised,0.84,2025-09-12 23:35:42
3448,user35,angry,0.77,2025-09-12 23:37:52
3431,user28,surprised,0.83,2025-09-12 23:38:09
3377,user46,angry,0.89,2025-09-12 23:38:23
4233,user14,angry,0.79,2025-09-12 23:40:09
4913,user28,angry,0.87,2025-09-12 23:41:26
4907,user5,sad,0.76,2025-09-12 23:42:03
5101,user23,fear,0.77,2025-09-12 23:44:31
5050,user44,sad,0.82,2025-09-12 23:44:36
4432,user18,sad,0.72,2025-09-12 23:45:03
3428,user31,angry,0.76,2025-09-12 23:45:22
3013,user30,angry,0.85,2025-09-12 23:45:39
3025,user17,surprised,0.9,2025-09-12 23:45:59
4169,user36,sad,0.73,2025-09-12 23:46:05
3003,user33,surprised,0.82,2025-09-12 23:46:12
4435,user48,fear,0.76,2025-09-12 23:46:21
3316,user40,angry,0.89,2025-09-12 23:48:02
4933,user38,surprised,0.83,2025-09-12 23:48:32
3012,user41,surprised,0.94,2025-09-12 23:48:44
3130,user27,sad,0.72,2025-09-12 23:49:04
3610,user45,fear,0.72,2025-09-12 23:49:05
3842,user16,sad,0.88,2025-09-12 23:49:25
4104,user25,surprised,0.89,2025-09-12 23:50:27
4849,user22,surprised,0.83,2025-09-12 23:53:43
4148,user33,surprised,0.88,2025-09-12 23:55:01
3857,user27,surprised,0.89,2025-09-12 23:58:21
3171,user33,fear,0.76,2025-09-12 23:58:41
7501,user46,angry,0.87,2025-09-13 00:00:44
6919,user25,sad,0.71,2025-09-13 00:01:06
6559,user11,angry,0.85,2025-09-13 00:01:24
6175,user18,sad,0.75,2025-09-13 00:01:55
7099,user4,sad,0.8,2025-09-13 00:02:26
6927,user17,happy,0.9,2025-09-13 00:03:18
7211,user13,happy,0.87,2025-09-13 00:03:22
7262,user2,happy,0.98,2025-09-13 00:03:25
6433,user36,surprised,0.92,2025-09-13 00:03:42
5550,user3,happy,0.9,2025-09-13 00:04:06
7212,user40,happy,0.88,2025-09-13 00:04:08
5985,user12,happy,0.96,2025-09-13 00:04:14
6953,user4,fear,0.63,2025-09-13 00:06:10
6301,user33,sad,0.81,2025-09-13 00:06:54
6683,user4,angry,0.88,2025-09-13 00:07:56
6771,user20,fear,0.78,2025-09-13 00:08:18
6073,user48,fear,0.69,2025-09-13 00:08:42
7340,user12,happy,0.98,2025-09-13 00:08:47
7079,user2,happy,0.87,2025-09-13 00:09:04
6780,user35,fear,0.72,2025-09-13 00:09:09
7316,user19,angry,0.8,2025-09-13 00:09:42
7001,user9,angry,0.88,2025-09-13 00:09:48
5299,user26,angry,0.79,2025-09-13 00:10:25
5206,user37,happy,0.97,2025-09-13 00:10:54
7148,user49,angry,0.85,2025-09-13 00:10:55
6575,user44,sad,0.77,2025-09-13 00:13:35
7207,user27,surprised,0.9,2025-09-13 00:13:38
6395,user30,angry,0.84,2025-09-13 00:14:45
6247,user1,happy,0.9,2025-09-13 00:15:42
7457,user37,angry,0.75,2025-09-13 00:15:49
6777,user2,happy,0.88,2025-09-13 00:16:06
5528,user35,happy,0.86,2025-09-13 00:16:23
6250,user42,happy,0.97,2025-09-13 00:16:44
6851,user22,happy,0.93,2025-09-13 00:17:07
7131,user21,surprised,0.8,2025-09-13 00:17:09
7372,user33,angry,0.81,2025-09-13 00:17:27
6456,user32,happy,0.86,2025-09-13 00:18:05
7074,user2,sad,0.78,2025-09-13 00:20:00
5965,user16,happy,0.95,2025-09-13 00:20:11
5738,user37,sad,0.83,2025-09-13 00:20:32
5864,user20,angry,0.84,2025-09-13 00:20:33
6747,user11,angry,0.89,2025-09-13 00:20:45
5492,user46,happy,0.87,2025-09-13 00:23:38
7227,user34,happy,0.92,2025-09-13 00:24:26
6016,user46,angry,0.84,2025-09-13 00:25:35
5819,user14,happy,0.93,2025-09-13 00:25:37
6818,user3,sad,0.76,2025-09-13 00:26:28
5631,user33,fear,0.65,2025-09-13 00:26:58
7238,user45,surprised,0.85,2025-09-13 00:27:15
5845,user42,fear,0.66,2025-09-13 00:27:18
6881,user21,sad,0.74,2025-09-13 00:27:55
5222,user41,surprised,0.89,2025-09-13 00:28:35
6011,user23,angry,0.85,2025-09-13 00:28:43
6668,user35,sad,0.87,2025-09-13 00:29:03
5441,user41,angry,0.89,2025-09-13 00:29:07
5964,user19,fear,0.75,2025-09-13 00:30:20
5598,user29,angry,0.86,2025-09-13 00:30:26
6772,user30,happy,0.86,2025-09-13 00:30:33
5368,user35,sad,0.76,2025-09-13 00:30:57
6382,user21,happy,0.85,2025-09-13 00:31:50
6921,user14,happy,0.97,2025-09-13 00:31:59
5339,user13,happy,0.98,2025-09-13 00:32:17
5401,user32,sad,0.76,2025-09-13 00:33:16
6393,user5,angry,0.81,2025-09-13 00:33:53
5358,user47,happy,0.97,2025-09-13 00:34:07
6240,user32,sad,0.71,2025-09-13 00:34:59
7022,user44,happy,0.9,2025-09-13 00:38:18
6189,user14,angry,0.86,2025-09-13 00:38:37
7368,user49,angry,0.87,2025-09-13 00:39:04
6274,user37,angry,0.79,2025-09-13 00:40:10
5837,user44,happy,0.94,2025-09-13 00:40:35
5467,user3,fear,0.68,2025-09-13 00:41:10
5264,user13,angry,0.87,2025-09-13 00:41:25
7338,user4,sad,0.73,2025-09-13 00:41:50
5602,user33,happy,0.98,2025-09-13 00:43:27
6452,user16,surprised,0.81,2025-09-13 00:44:13
6485,user16,fear,0.7,2025-09-13 00:44:42
6693,user5,happy,0.85,2025-09-13 00:45:00
5948,user12,angry,0.82,2025-09-13 00:45:03
5282,user22,happy,0.91,2025-09-13 00:45:56
6166,user47,angry,0.79,2025-09-13 00:46:46
5698,user12,sad,0.76,2025-09-13 00:46:55
6852,user50,surprised,0.84,2025-09-13 00:47:21
5993,user9,happy,0.88,2025-09-13 00:48:03
6200,user2,surprised,0.88,2025-09-13 00:48:37
5369,user6,happy,0.97,2025-09-13 00:48:41
7391,user18,sad,0.83,2025-09-13 00:49:11
5643,user15,happy,0.94,2025-09-13 00:49:20
5875,user34,happy,0.94,2025-09-13 00:49:34
5196,user21,sad,0.85,2025-09-13 00:50:06
6558,user37,surprised,0.87,2025-09-13 00:50:17
6501,user11,sad,0.71,2025-09-13 00:50:35
6554,user21,happy,0.88,2025-09-13 00:50:41
7045,user36,happy,0.93,2025-09-13 00:52:10
6997,user38,happy,0.94,2025-09-13 00:52:25
7144,user38,fear,0.73,2025-09-13 00:52:52
6674,user17,fear,0.74,2025-09-13 00:53:15
7016,user38,surprised,0.81,2025-09-13 00:54:18
7440,user2,happy,0.92,2025-09-13 00:55:06
5811,user8,happy,0.9,2025-09-13 00:55:27
5747,user29,angry,0.86,2025-09-13 00:57:00
6971,user34,surprised,0.87,2025-09-13 00:57:03
5732,user17,fear,0.77,2025-09-13 00:57:33
6066,user14,happy,0.98,2025-09-13 00:58:14
7024,user47,fear,0.79,2025-09-13 00:58:23
5406,user27,happy,0.98,2025-09-13 00:58:28
7459,user20,sad,0.87,2025-09-13 00:59:02
5767,user30,angry,0.81,2025-09-13 00:59:29
